agrovet_name,region,specialty,phone,email,statement,image_path,region_encoded,specialty_encoded,phone_numeric,phone_scaled
RuralStores (Barasa),Kitui,fish farming supplies,25418721066,ruralstore_kitui@gmail.com,"RuralStores (Barasa), located in Kitui County, specializes in fish farming supplies. Contact: +25418721066, Email: ruralstore_kitui@gmail.com. Providing reliable agricultural inputs and support to local farmers.",data\images\registered_agrovets_kenya\Kitui\RuralStores_(Barasa)_149.jpg,9,6,25418721066,-0.7066691655552774
BioEnterprises (Barasa),Siaya,crop protection chemicals,254113823066,bioenterpr_siaya@farmershub.co.ke,"BioEnterprises (Barasa), located in Siaya County, specializes in crop protection chemicals. Contact: +254113823066, Email: bioenterpr_siaya@farmershub.co.ke. Providing reliable agricultural inputs and support to local farmers.",data\images\registered_agrovets_kenya\Siaya\BioEnterprises_(Barasa)_4184.jpg,18,2,254113823066,1.415583416187479
AgriDepot (Ochieng),Kajiado,beekeeping tools,254110061627,agridepoto_kajiado@outlook.com,"AgriDepot (Ochieng), located in Kajiado County, specializes in beekeeping tools. Contact: +254110061627, Email: agridepoto_kajiado@outlook.com. Providing reliable agricultural inputs and support to local farmers.",data\images\registered_agrovets_kenya\Kajiado\AgriDepot_(Ochieng)_6231.jpg,5,1,254110061627,1.4155485106579815
PrimeDistributors (Achieng),Kitale,fish farming supplies,25470487766,primedistr_kitale@agrovet.co.ke,"PrimeDistributors (Achieng), located in Kitale County, specializes in fish farming supplies. Contact: +25470487766, Email: primedistr_kitale@agrovet.co.ke. Providing reliable agricultural inputs and support to local farmers.",data\images\registered_agrovets_kenya\Kitale\PrimeDistributors_(Achieng)_7999.jpg,8,6,25470487766,-0.7061887791728734
AgroSolutions (Achieng),Eldoret,livestock feeds,25479637617,agrosoluti_eldoret@farmershub.co.ke,"AgroSolutions (Achieng), located in Eldoret County, specializes in livestock feeds. Contact: +25479637617, Email: agrosoluti_eldoret@farmershub.co.ke. Providing reliable agricultural inputs and support to local farmers.",data\images\registered_agrovets_kenya\Eldoret\AgroSolutions_(Achieng)_4988.jpg,1,7,25479637617,-0.7061038700745258
EcoSolutions (Kilonzo),Naivasha,seed distribution,25470597426,ecosolutio_naivasha@farmershub.co.ke,"EcoSolutions (Kilonzo), located in Naivasha County, specializes in seed distribution. Contact: +25470597426, Email: ecosolutio_naivasha@farmershub.co.ke. Providing reliable agricultural inputs and support to local farmers.",data\images\registered_agrovets_kenya\Naivasha\EcoSolutions_(Kilonzo)_7887.jpg,15,9,25470597426,-0.7061877615462776
ProDistributors (Njoroge),Uasin Gishu,farm machinery,25414218725,prodistrib_uasingishu@outlook.com,"ProDistributors (Njoroge), located in Uasin Gishu County, specializes in farm machinery. Contact: +25414218725, Email: prodistrib_uasingishu@outlook.com. Providing reliable agricultural inputs and support to local farmers.",data\images\registered_agrovets_kenya\Uasin Gishu\ProDistributors_(Njoroge)_5850.jpg,19,4,25414218725,-0.7067109465323406
GreenDistributors (Otieno),Meru,livestock feeds,254118058312,greendistr_meru@farmershub.co.ke,"GreenDistributors (Otieno), located in Meru County, specializes in livestock feeds. Contact: +254118058312, Email: greendistr_meru@farmershub.co.ke. Providing reliable agricultural inputs and support to local farmers.",data\images\registered_agrovets_kenya\Meru\GreenDistributors_(Otieno)_1734.jpg,11,7,254118058312,1.4156227185672816
HarvestDepot (Kilonzo),Kakamega,vaccines,25475721611,harvestdep_kakamega@farmershub.co.ke,"HarvestDepot (Kilonzo), located in Kakamega County, specializes in vaccines. Contact: +25475721611, Email: harvestdep_kakamega@farmershub.co.ke. Providing reliable agricultural inputs and support to local farmers.",data\images\registered_agrovets_kenya\Kakamega\HarvestDepot_(Kilonzo)_7703.jpg,6,10,25475721611,-0.7061402099601243
DairyAgrovet (Koech),Meru,seed distribution,254110844056,dairyagrov_meru@gmail.com,"DairyAgrovet (Koech), located in Meru County, specializes in seed distribution. Contact: +254110844056, Email: dairyagrov_meru@gmail.com. Providing reliable agricultural inputs and support to local farmers.",data\images\registered_agrovets_kenya\Meru\DairyAgrovet_(Koech)_254.jpg,11,9,254110844056,1.4155557714692133
AgroDistributors (Chebet),Isiolo,livestock feeds,254114196834,agrodistri_isiolo@farmershub.co.ke,"AgroDistributors (Chebet), located in Isiolo County, specializes in livestock feeds. Contact: +254114196834, Email: agrodistri_isiolo@farmershub.co.ke. Providing reliable agricultural inputs and support to local farmers.",data\images\registered_agrovets_kenya\Isiolo\AgroDistributors_(Chebet)_9137.jpg,4,7,254114196834,1.415586884692471
DairyDepot (Mutiso),Kajiado,fish farming supplies,25478027917,dairydepot_kajiado@gmail.com,"DairyDepot (Mutiso), located in Kajiado County, specializes in fish farming supplies. Contact: +25478027917, Email: dairydepot_kajiado@gmail.com. Providing reliable agricultural inputs and support to local farmers.",data\images\registered_agrovets_kenya\Kajiado\DairyDepot_(Mutiso)_7160.jpg,5,6,25478027917,-0.7061188078233056
ProStores (Wanjiku),Garissa,poultry inputs,25418687694,prostoresw_garissa@outlook.com,"ProStores (Wanjiku), located in Garissa County, specializes in poultry inputs. Contact: +25418687694, Email: prostoresw_garissa@outlook.com. Providing reliable agricultural inputs and support to local farmers.",data\images\registered_agrovets_kenya\Garissa\ProStores_(Wanjiku)_4979.jpg,2,8,25418687694,-0.7066694752418974
CropFarmers Ltd (Achieng),Meru,livestock feeds,25414871496,cropfarmer_meru@gmail.com,"CropFarmers Ltd (Achieng), located in Meru County, specializes in livestock feeds. Contact: +25414871496, Email: cropfarmer_meru@gmail.com. Providing reliable agricultural inputs and support to local farmers.",data\images\registered_agrovets_kenya\Meru\CropFarmers_Ltd_(Achieng)_1328.jpg,11,7,25414871496,-0.7067048889258247
GreenHub (Kimani),Uasin Gishu,beekeeping tools,25475777550,greenhubki_uasingishu@yahoo.com,"GreenHub (Kimani), located in Uasin Gishu County, specializes in beekeeping tools. Contact: +25475777550, Email: greenhubki_uasingishu@yahoo.com. Providing reliable agricultural inputs and support to local farmers.",data\images\registered_agrovets_kenya\Uasin Gishu\GreenHub_(Kimani)_6745.jpg,19,1,25475777550,-0.7061396908554906
PrimeAgency (Kilonzo),Mombasa,beekeeping tools,25474089075,primeagenc_mombasa@outlook.com,"PrimeAgency (Kilonzo), located in Mombasa County, specializes in beekeeping tools. Contact: +25474089075, Email: primeagenc_mombasa@outlook.com. Providing reliable agricultural inputs and support to local farmers.",data\images\registered_agrovets_kenya\Mombasa\PrimeAgency_(Kilonzo)_6181.jpg,13,1,25474089075,-0.7061553596231931
BioFarmers Ltd (Kiptoo),Kisumu,farm machinery,254115426447,biofarmers_kisumu@gmail.com,"BioFarmers Ltd (Kiptoo), located in Kisumu County, specializes in farm machinery. Contact: +254115426447, Email: biofarmers_kisumu@gmail.com. Providing reliable agricultural inputs and support to local farmers.",data\images\registered_agrovets_kenya\Kisumu\BioFarmers_Ltd_(Kiptoo)_3589.jpg,7,4,254115426447,1.4155982952969877
LivestockAgrovet (Kimani),Kajiado,fish farming supplies,254116053505,livestocka_kajiado@yahoo.com,"LivestockAgrovet (Kimani), located in Kajiado County, specializes in fish farming supplies. Contact: +254116053505, Email: livestocka_kajiado@yahoo.com. Providing reliable agricultural inputs and support to local farmers.",data\images\registered_agrovets_kenya\Kajiado\LivestockAgrovet_(Kimani)_2507.jpg,5,6,254116053505,1.4156041142911322
PrimeCenter (Chebet),Garissa,poultry inputs,254112383094,primecente_garissa@yahoo.com,"PrimeCenter (Chebet), located in Garissa County, specializes in poultry inputs. Contact: +254112383094, Email: primecente_garissa@yahoo.com. Providing reliable agricultural inputs and support to local farmers.",data\images\registered_agrovets_kenya\Garissa\PrimeCenter_(Chebet)_8037.jpg,2,8,254112383094,1.4155700534863633
ProWorld (Mwangi),Nairobi,animal health care,25473546484,proworldmw_nairobi@gmail.com,"ProWorld (Mwangi), located in Nairobi County, specializes in animal health care. Contact: +25473546484, Email: proworldmw_nairobi@gmail.com. Providing reliable agricultural inputs and support to local farmers.",data\images\registered_agrovets_kenya\Nairobi\ProWorld_(Mwangi)_2002.jpg,14,0,25473546484,-0.7061603947775996
AgriHub (Okello),Machakos,crop protection chemicals,25414050887,agrihuboke_machakos@gmail.com,"AgriHub (Okello), located in Machakos County, specializes in crop protection chemicals. Contact: +25414050887, Email: agrihuboke_machakos@gmail.com. Providing reliable agricultural inputs and support to local farmers.",data\images\registered_agrovets_kenya\Machakos\AgriHub_(Okello)_6469.jpg,10,2,25414050887,-0.7067125040411184
LivestockSuppliers (Kiptoo),Homa Bay,fish farming supplies,254114761940,livestocks_homabay@agrovet.co.ke,"LivestockSuppliers (Kiptoo), located in Homa Bay County, specializes in fish farming supplies. Contact: +254114761940, Email: livestocks_homabay@agrovet.co.ke. Providing reliable agricultural inputs and support to local farmers.",data\images\registered_agrovets_kenya\Homa Bay\LivestockSuppliers_(Kiptoo)_4646.jpg,3,6,254114761940,1.41559212878234
ProEnterprises (Cheruiyot),Kitui,animal health care,254114498262,proenterpr_kitui@outlook.com,"ProEnterprises (Cheruiyot), located in Kitui County, specializes in animal health care. Contact: +254114498262, Email: proenterpr_kitui@outlook.com. Providing reliable agricultural inputs and support to local farmers.",data\images\registered_agrovets_kenya\Kitui\ProEnterprises_(Cheruiyot)_3244.jpg,9,0,254114498262,1.4155896818942721
ProAgency (Achieng),Uasin Gishu,animal health care,254118402601,proagencya_uasingishu@agrovet.co.ke,"ProAgency (Achieng), located in Uasin Gishu County, specializes in animal health care. Contact: +254118402601, Email: proagencya_uasingishu@agrovet.co.ke. Providing reliable agricultural inputs and support to local farmers.",data\images\registered_agrovets_kenya\Uasin Gishu\ProAgency_(Achieng)_8344.jpg,19,0,254118402601,1.4156259135120475
DairyDistributors (Kamau),Migori,vaccines,25474723420,dairydistr_migori@agrovet.co.ke,"DairyDistributors (Kamau), located in Migori County, specializes in vaccines. Contact: +25474723420, Email: dairydistr_migori@agrovet.co.ke. Providing reliable agricultural inputs and support to local farmers.",data\images\registered_agrovets_kenya\Migori\DairyDistributors_(Kamau)_5002.jpg,12,10,25474723420,-0.7061494730068983
AgroSolutions (Barasa),Uasin Gishu,poultry inputs,25411219447,agrosoluti_uasingishu@gmail.com,"AgroSolutions (Barasa), located in Uasin Gishu County, specializes in poultry inputs. Contact: +25411219447, Email: agrosoluti_uasingishu@gmail.com. Providing reliable agricultural inputs and support to local farmers.",data\images\registered_agrovets_kenya\Uasin Gishu\AgroSolutions_(Barasa)_4587.jpg,19,8,25411219447,-0.7067387793342816
ProStores (Cheruiyot),Kitui,veterinary medicine,25476539096,prostoresc_kitui@gmail.com,"ProStores (Cheruiyot), located in Kitui County, specializes in veterinary medicine. Contact: +25476539096, Email: prostoresc_kitui@gmail.com. Providing reliable agricultural inputs and support to local farmers.",data\images\registered_agrovets_kenya\Kitui\ProStores_(Cheruiyot)_212.jpg,9,11,25476539096,-0.706132623835032
RuralShop (Kiptoo),Machakos,veterinary medicine,254112061482,ruralshopk_machakos@yahoo.com,"RuralShop (Kiptoo), located in Machakos County, specializes in veterinary medicine. Contact: +254112061482, Email: ruralshopk_machakos@yahoo.com. Providing reliable agricultural inputs and support to local farmers.",data\images\registered_agrovets_kenya\Machakos\RuralShop_(Kiptoo)_8130.jpg,10,11,254112061482,1.415567068980393
AgriStores (Otieno),Isiolo,fertilizers,25413496914,agristores_isiolo@agrovet.co.ke,"AgriStores (Otieno), located in Isiolo County, specializes in fertilizers. Contact: +25413496914, Email: agristores_isiolo@agrovet.co.ke. Providing reliable agricultural inputs and support to local farmers.",data\images\registered_agrovets_kenya\Isiolo\AgriStores_(Otieno)_1872.jpg,4,5,25413496914,-0.7067176448185954
AnimalHub (Kilonzo),Migori,poultry inputs,25414862069,animalhubk_migori@yahoo.com,"AnimalHub (Kilonzo), located in Migori County, specializes in poultry inputs. Contact: +25414862069, Email: animalhubk_migori@yahoo.com. Providing reliable agricultural inputs and support to local farmers.",data\images\registered_agrovets_kenya\Migori\AnimalHub_(Kilonzo)_6356.jpg,12,8,25414862069,-0.7067049764068197
BioSuppliers (Moraa),Busia,seed distribution,25411488349,biosupplie_busia@farmershub.co.ke,"BioSuppliers (Moraa), located in Busia County, specializes in seed distribution. Contact: +25411488349, Email: biosupplie_busia@farmershub.co.ke. Providing reliable agricultural inputs and support to local farmers.",data\images\registered_agrovets_kenya\Busia\BioSuppliers_(Moraa)_3514.jpg,0,9,25411488349,-0.7067362839683611
AgroDistributors (Ochieng),Kajiado,fertilizers,254117982176,agrodistri_kajiado@farmershub.co.ke,"AgroDistributors (Ochieng), located in Kajiado County, specializes in fertilizers. Contact: +254117982176, Email: agrodistri_kajiado@farmershub.co.ke. Providing reliable agricultural inputs and support to local farmers.",data\images\registered_agrovets_kenya\Kajiado\AgroDistributors_(Ochieng)_7199.jpg,5,5,254117982176,1.4156220120378407
GreenSolutions (Maina),Nairobi,livestock feeds,254112132702,greensolut_nairobi@outlook.com,"GreenSolutions (Maina), located in Nairobi County, specializes in livestock feeds. Contact: +254112132702, Email: greensolut_nairobi@outlook.com. Providing reliable agricultural inputs and support to local farmers.",data\images\registered_agrovets_kenya\Nairobi\GreenSolutions_(Maina)_8761.jpg,14,7,254112132702,1.4155677298901699
FarmFarmers Ltd (Kimani),Nakuru,farm machinery,25478892199,farmfarmer_nakuru@yahoo.com,"FarmFarmers Ltd (Kimani), located in Nakuru County, specializes in farm machinery. Contact: +25478892199, Email: farmfarmer_nakuru@yahoo.com. Providing reliable agricultural inputs and support to local farmers.",data\images\registered_agrovets_kenya\Nakuru\FarmFarmers_Ltd_(Kimani)_7092.jpg,16,4,25478892199,-0.7061107874298218
LivestockShop (Njeri),Meru,beekeeping tools,25475483053,livestocks_meru@agrovet.co.ke,"LivestockShop (Njeri), located in Meru County, specializes in beekeeping tools. Contact: +25475483053, Email: livestocks_meru@agrovet.co.ke. Providing reliable agricultural inputs and support to local farmers.",data\images\registered_agrovets_kenya\Meru\LivestockShop_(Njeri)_6634.jpg,11,1,25475483053,-0.7061424237387622
AgroEnterprises (Moraa),Kitale,crop protection chemicals,254115471137,agroenterp_kitale@gmail.com,"AgroEnterprises (Moraa), located in Kitale County, specializes in crop protection chemicals. Contact: +254115471137, Email: agroenterp_kitale@gmail.com. Providing reliable agricultural inputs and support to local farmers.",data\images\registered_agrovets_kenya\Kitale\AgroEnterprises_(Moraa)_201.jpg,8,2,254115471137,1.415598710012769
LivestockWorld (Achieng),Meru,fertilizers,254110832266,livestockw_meru@gmail.com,"LivestockWorld (Achieng), located in Meru County, specializes in fertilizers. Contact: +254110832266, Email: livestockw_meru@gmail.com. Providing reliable agricultural inputs and support to local farmers.",data\images\registered_agrovets_kenya\Meru\LivestockWorld_(Achieng)_1014.jpg,11,5,254110832266,1.4155556620599705
